"Player","Rating","Games","1st","2nd","3rd","4th","5th","6th","7th","8th","9th","10th","11th","12th","13th","14th","15th","16th","Lag"
9924405,2137.40417042044,370,66,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378
20501126,2135.67506373809,129,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573
11195861,2134.67765190761,183,38,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
9526124,2134.343420983,500,49,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
11715109,2133.76613370461,169,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1525
9820792,2133.2972066685,123,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2357
2541804,2131.03459664869,169,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
9276293,2130.19950480257,203,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148
5271371,2130.09710653261,64,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9983
2312106,2129.77221592859,202,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212
7302146,2128.81996565143,161,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161
10137131,2128.56575042337,228,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312
11706972,2127.77433132456,256,27,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
14035920,2127.5062633885,86,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1883
12904237,2124.21720666773,532,58,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
13627426,2121.91931707172,207,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096
7101953,2121.15297973603,277,27,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607
7586334,2119.57683894508,125,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
17980099,2119.43636716299,92,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260
4470775,2118.90932699771,130,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32338
2282047,2118.87199602845,69,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15168
11345747,2118.26516713348,138,47,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400
11607790,2117.93290832024,140,41,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1409
12601090,2117.89335643282,111,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8189
2694475,2114.21375154804,113,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148
7948169,2113.77604463852,112,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
3062998,2112.70241050907,91,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4712
13218204,2112.52968436458,172,25,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1183
14674958,2111.40933469362,138,27,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7908
12147277,2110.97219867964,365,59,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
16897434,2108.58771304877,117,42,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
6920104,2107.55247433606,101,16,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18209
2321050,2107.12895097783,57,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169
11920994,2106.01735627012,311,25,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1793
10778261,2105.35419907986,30,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4712
8964050,2105.34295044867,76,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29468
5281485,2103.70217180547,206,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479
3328742,2103.67089596874,117,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12987
12777806,2103.12222027876,125,35,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3975
12760743,2102.99046435754,95,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600
3394696,2101.53056752336,291,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6822
4857328,2101.43742788782,190,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385
8007528,2101.43400822022,51,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44433
10665363,2100.07451733132,84,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12024
7587763,2099.85820950031,290,55,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
9501611,2099.60644511336,220,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975
11234356,2099.17244058939,76,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16233
5218178,2099.04899141765,90,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18985
12728547,2098.45002082326,188,18,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1053
14293652,2097.79031879842,208,60,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
14817468,2095.9632931638,147,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
10792185,2095.426231328,93,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
11371245,2095.32030949192,233,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195
8045604,2094.59503051782,83,19,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
10504596,2094.47757975588,55,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10336
11987104,2094.39153774463,94,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4927
251683,2093.74403987635,127,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19731
1218895,2092.23123605003,147,18,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1718
11421465,2091.81153050001,40,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4956
10997439,2090.81805735177,498,34,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
4415285,2090.79428143748,175,24,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148
10849159,2090.35045648252,153,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756
13139356,2090.33573421765,89,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390
11207004,2090.23839160244,118,21,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15185
757783,2089.6284570298,657,95,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607
6600930,2088.86688972625,61,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282
6149313,2088.54315152952,227,60,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436
5346730,2088.52675804755,233,45,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442
4277702,2087.55986121669,107,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15167
11684952,2087.48566134606,68,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7071
12241010,2087.09516414721,162,44,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2987
11405263,2085.49901421068,173,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
14855337,2085.37617366299,153,44,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453
612898,2085.2942408925,58,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148
4896825,2085.28489500993,132,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
8414284,2085.24875840427,168,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
13963691,2085.05117919512,77,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050
13300203,2084.67826248375,123,22,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285
25129957,2084.32332428144,901,228,161,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11308471,2083.60665182298,176,30,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597
7554753,2083.59877903662,38,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26647
9845103,2083.25246261241,608,91,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
9560694,2083.03587584027,328,60,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
11553627,2080.47624838125,57,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20070
11367222,2079.42598600091,79,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26735
13291701,2078.59879793294,321,42,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271
7078544,2078.06573524469,145,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813
11153458,2077.4457183598,47,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21400
10459580,2077.33504345318,228,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
11243772,2076.18929913075,109,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
6524092,2075.7591394048,45,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371
6744123,2073.81273694538,87,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195
14612966,2072.7255106741,52,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683
1501956,2070.98380506351,51,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198
8788058,2068.88031119888,118,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1837
16626263,2068.25098273236,405,56,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
11604978,2067.67650418694,59,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32472
13617153,2067.3299613448,100,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
10029074,2065.3711161176,169,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837
17272840,2065.34663923411,134,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
12270069,2064.03157262854,227,45,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123
5623529,2063.58310763874,102,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837
14548572,2059.31198904222,157,33,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18207
12040280,2058.89386918108,70,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30932
8211340,2058.30794559912,50,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18108
6024502,2057.11426694617,53,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4204
13628898,2056.92957715361,144,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1144
9997359,2055.55827946126,95,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
4018079,2055.04091317443,71,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1183
13705417,2053.47262018651,116,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819
8991722,2053.27800109355,283,49,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479
11688228,2051.78069413018,136,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
6643511,2049.81881753939,826,102,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235
18983,2049.67444352753,105,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694
9367417,2049.5717041876,38,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56863
7774197,2049.540061736,426,69,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
5286213,2049.25666020686,88,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1629
14067834,2047.51482861515,80,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837
7341183,2046.47432753963,47,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32079
4301976,2046.43551534095,134,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1183
15846736,2045.76530075471,591,105,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
17241883,2045.39106319794,266,32,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
1620911,2045.3483574961,167,48,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1198
8085085,2045.3455988908,80,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18290
3929529,2045.11308356123,77,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15967
10143086,2044.9204852182,74,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8174
9878349,2044.73990475782,85,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312
11137291,2044.12226251142,351,64,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755
10613549,2043.69191854766,60,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27540
12110337,2043.60191055991,90,24,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
6237416,2040.79164382422,93,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23357
11608083,2040.59369884164,217,41,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220
5403374,2040.14413290354,94,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9448
3898396,2039.15197291759,144,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811
8084370,2039.11036265982,58,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096
13057699,2039.05254264234,186,40,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
8666950,2038.52117629232,193,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
7498203,2038.38855959368,473,99,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
19176750,2038.18254401412,56,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225
14684430,2038.05181773338,137,47,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2219
15641344,2036.40782342088,176,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
7972980,2036.07018699972,136,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4682
10975777,2034.94601684607,63,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278
9920144,2034.85698360188,40,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3091
2000416,2034.67697295488,92,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1251
10910261,2033.80169609284,93,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7419
11189164,2033.09978164602,593,103,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
5326197,2032.95116671232,98,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4148
11108002,2031.44365805388,42,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2493
1766764,2030.66487835153,93,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4043
13207763,2030.23911754833,369,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
10526814,2028.78633844906,168,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
8802914,2027.7806758248,71,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
5324987,2027.61605839304,55,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34944
15656399,2027.35715170603,142,31,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009
16052525,2026.63177807782,419,49,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
8445602,2026.37525996052,174,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248
18781432,2025.9428719745,628,61,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
4715598,2025.88928781354,58,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2383
11091594,2025.40744514454,105,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837
9975427,2023.41114950252,100,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1566
8788898,2023.2364192671,186,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
8914929,2021.28982342998,55,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1458
7277919,2021.22805202983,29,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6564
10634348,2020.11012887549,232,25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
6795168,2020.01528013714,131,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155
9323312,2019.95832234973,122,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123
13935409,2019.54340864763,568,92,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1793
7924600,2019.12583520639,78,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
10674817,2018.47947116669,55,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41994
10543853,2018.02736129832,159,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
3216107,2017.87054255192,106,21,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27328
8105655,2017.79500103124,243,27,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
947742,2017.78997290294,99,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9363
9984244,2017.02386841258,94,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
12309147,2016.30413115717,164,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285
6735738,2016.01648677399,234,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221
7119659,2015.48012299033,232,22,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
6808620,2015.05724386629,48,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1237
21653406,2014.4267126469,149,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
8500628,2012.32437756519,133,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837
17958667,2011.7069835905,372,33,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
9136545,2011.69808172723,165,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442
6124459,2011.61068364468,243,43,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
5285044,2010.98089136162,95,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217
17454289,2010.95153624483,116,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
14139392,2010.64922208323,233,51,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267
10625776,2009.97306471587,379,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1939
3543130,2009.30889458275,71,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3795
15251627,2008.74962908154,311,45,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
15475797,2007.23893077896,99,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1115
9321674,2007.1886421989,95,23,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821
7388062,2006.95661916168,80,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371
2944449,2006.79261894726,165,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10058
6385683,2006.62510453539,44,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20722
12434652,2005.73111686032,87,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2257
11680054,2005.47379202219,190,32,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20699
9331403,2005.40714924177,70,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
10958852,2005.20796637125,186,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607
9459674,2005.11616177002,228,30,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1313
11536421,2005.00485101805,338,30,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
11129041,2004.96319216029,467,29,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312
11070577,2004.45268801734,50,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155
12716143,2004.13718876895,136,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047
5366933,2003.41949042702,134,38,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718
11674122,2003.17718668828,72,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1133
11472811,2003.06048760258,159,35,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549
7249644,2002.56617230282,265,28,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195
7845731,2002.43196451166,133,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,916
2742030,2002.31696427346,62,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23727
8077264,2002.00815840897,157,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796
3635214,2000.869191565,153,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195
14696361,1999.14623030705,56,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18755
10952922,1998.86012346613,369,38,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834
3149395,1998.50832863551,335,61,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23537
16435346,1998.20663382512,327,38,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866
7810180,1998.19075611448,164,22,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4004
14024115,1995.08077963046,203,61,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250
4796794,1994.63861172045,46,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18461
2186872,1994.5583089105,36,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31696
2012039,1993.92905827074,106,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1144
8688737,1993.79939334463,74,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785
8976956,1993.06820048855,153,35,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3039
4430263,1992.17814089147,104,28,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
1285945,1991.94529137008,92,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766
9484080,1991.93397287649,211,23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584
1427407,1991.09135569341,71,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3830
9294554,1990.80708718154,119,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1855
3163649,1990.73036011084,37,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40096
28214731,1990.61054588543,101,26,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3672
4540667,1990.57108778941,30,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4616
10223298,1990.46430449111,62,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3086
7785655,1990.17399075808,73,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9587
3605954,1989.85811052447,68,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700
4309566,1988.61085937021,68,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35214
4429612,1988.28954755741,179,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000
2035254,1988.04181251315,74,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1144
15346564,1987.59251877408,39,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3810
11393715,1987.21456099497,148,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4332
12179012,1986.81154566648,65,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13745
8535398,1986.71024893043,58,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21010
14477332,1986.30446729812,51,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585
3698691,1985.72875337022,220,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4701
3601553,1985.61749186627,126,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15658
6942259,1985.6173565469,142,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1797
6178640,1984.99220194196,179,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3795
18047706,1984.94152605319,399,41,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
7696512,1984.23479457916,117,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195
4419502,1984.09931968913,27,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4659
15841832,1984.0813588728,54,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
12324616,1983.9128188508,443,54,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
5144534,1982.08536806888,91,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195
17828939,1981.30834164454,87,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667
8401905,1981.20351440299,115,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633
10184558,1980.76768330098,171,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
4980135,1979.99384288697,79,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5729
8117238,1979.69033609477,31,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883
14367585,1979.27162143378,173,30,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4781
11238108,1977.97724050538,434,80,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
15213139,1977.40667404093,160,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585
20603165,1977.11429436941,44,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2797
10227144,1976.89350653814,68,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379
14457670,1976.72469747265,102,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37308
5009715,1974.78642252741,201,22,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087
18906801,1974.78594671404,97,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20718
11222462,1974.18560736616,280,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218
27234119,1972.8319720522,474,93,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
5182623,1971.65784913869,148,27,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
11349288,1971.27711692465,41,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13338
7624067,1971.23938232433,374,74,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
7640581,1971.01485549097,257,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329
13896734,1970.46821257086,165,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7508
2110845,1970.17656575006,52,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12967
9883156,1969.31458893868,544,108,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239
15745271,1967.85521838259,95,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30311
16538717,1966.97114304918,274,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
7302148,1966.45395835737,99,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23146
12450467,1966.15818442401,99,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23941
7940696,1966.06027405663,131,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18188
13214651,1965.67461715922,82,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5011
12654242,1965.61914682735,132,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1563
8315885,1964.72599853349,303,50,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
5132353,1963.74889079014,190,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
14442548,1963.71380512972,188,40,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413
13827978,1963.39299889761,348,93,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638
12059873,1962.35256546595,94,27,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3403
7365196,1961.73087460088,187,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100
