"Player","Rating","Games","1st","2nd","3rd","4th","5th","6th","Lag"
15928955,1508.53806805566,47,5,4,0,0,0,0,48923
9749837,1508.46263134349,3,0,1,0,0,0,0,106788
18916521,1508.39149909619,5,1,1,0,0,0,0,136888
10627616,1508.35972049535,23,4,4,0,0,0,0,783
14987774,1508.33900967706,2,0,0,0,0,0,0,100478
10051043,1508.33025684333,27,0,0,0,0,0,0,27905
7302533,1508.29960003163,25,3,2,0,0,0,0,25789
30792976,1508.26214342904,9,0,0,0,0,0,0,92700
8888420,1508.24772246686,172,25,26,0,0,0,0,13720
4490651,1508.23028681426,17,1,1,0,0,0,0,9186
18683125,1508.21119009499,127,3,13,0,0,0,0,1024
16387867,1508.19032341747,9,3,3,0,0,0,0,90216
6842477,1508.17756058147,24,1,1,0,0,0,0,6118
15231398,1508.1737540916,34,7,10,0,0,0,0,2925
13029015,1508.1667146678,1,0,0,0,0,0,0,755
18620525,1508.16287133508,11,1,3,0,0,0,0,2002
31483691,1508.11635615225,1,0,0,0,0,0,0,66624
21455391,1508.10698179951,3,0,0,0,0,0,0,133648
13745314,1508.08011399481,8,3,4,0,0,0,0,25462
6934358,1508.06609904735,35,5,2,0,0,0,0,93021
10758397,1508.02534852588,3,1,1,0,0,0,0,12325
9319605,1507.99825303161,135,19,32,0,0,0,0,16011
12256527,1507.9303287142,1,0,0,0,0,0,0,28827
10564410,1507.91264758665,19,4,4,0,0,0,0,30123
14898003,1507.9103280891,9,0,0,0,0,0,0,70421
4454225,1507.8924615637,6,2,1,0,0,0,0,16294
18389323,1507.84625239612,3,0,0,0,0,0,0,60482
13371485,1507.83443103731,5,0,0,0,0,0,0,99479
10914535,1507.80417294814,3,0,0,0,0,0,0,60984
1782434,1507.77887198292,20,0,0,0,0,0,0,130238
14235076,1507.75180344306,10,0,2,0,0,0,0,3312
11577217,1507.74147227358,5,0,0,0,0,0,0,96127
9980266,1507.74077047704,63,5,8,0,0,0,0,48556
14435755,1507.68468933495,1,0,0,0,0,0,0,85463
13452161,1507.67465304872,1,0,0,0,0,0,0,127861
30364561,1507.67228021562,19,0,0,0,0,0,0,90141
12362447,1507.65152391504,6,0,0,0,0,0,0,36106
21618899,1507.6117449512,6,1,1,0,0,0,0,123771
11446506,1507.57790387573,12,3,2,0,0,0,0,50040
23461747,1507.55571156672,73,7,11,0,0,0,0,26698
21031182,1507.47124139613,41,7,4,0,0,0,0,32071
19943037,1507.46980601726,131,10,10,0,0,0,0,10710
12883611,1507.45633785378,2,0,0,0,0,0,0,1121
20407661,1507.45329583333,1,0,0,0,0,0,0,102768
22663665,1507.4516828128,1,0,0,0,0,0,0,131629
3648459,1507.41102952325,97,7,3,0,0,0,0,2574
10526247,1507.3993621181,71,9,8,0,0,0,0,66461
6417408,1507.38948352551,16,0,1,0,0,0,0,122523
3840512,1507.37479403115,134,44,49,0,0,0,0,1799
18975171,1507.35943014064,5,1,1,0,0,0,0,97385
9518115,1507.33918590559,17,0,0,0,0,0,0,133669
10346185,1507.29297048372,2,0,0,0,0,0,0,66815
11673347,1507.27038253721,10,3,1,0,0,0,0,131975
8973937,1507.24277268082,8,0,0,0,0,0,0,127612
32565516,1507.23140027036,5,0,1,0,0,0,0,65946
12329989,1507.18146904187,45,3,5,0,0,0,0,2039
29386878,1507.15146940438,1,0,1,0,0,0,0,123611
19313280,1507.08734843662,28,2,3,0,0,0,0,18921
13263459,1507.08454658623,477,49,65,0,0,0,0,369
15760163,1507.0710547477,3,0,0,0,0,0,0,8460
11495122,1507.02905259894,15,0,1,0,0,0,0,68021
16186403,1507.01714217246,2,0,0,0,0,0,0,127
14593082,1507.00177984618,13,1,2,0,0,0,0,106841
2103833,1506.96691420631,1,0,0,0,0,0,0,127194
16054861,1506.95296151713,119,3,3,0,0,0,0,4143
2391541,1506.93820344469,46,2,7,0,0,0,0,82553
16162106,1506.91793033689,11,0,0,0,0,0,0,93625
16314792,1506.90211237367,12,3,5,0,0,0,0,62381
29037830,1506.87987608282,98,3,8,0,0,0,0,18
7221214,1506.83334235927,9,0,0,0,0,0,0,109938
16120880,1506.80401357619,7,3,0,0,0,0,0,709
18159765,1506.77612725348,4,2,0,0,0,0,0,100423
12086407,1506.76468559621,4,0,0,0,0,0,0,110354
25128463,1506.72975335495,11,1,0,0,0,0,0,99421
15051562,1506.70310173037,17,1,0,0,0,0,0,120301
7341086,1506.69991180892,30,0,0,0,0,0,0,98795
18131090,1506.67403591041,6,1,5,0,0,0,0,107257
1901534,1506.65430433535,2,0,0,0,0,0,0,100409
7885244,1506.59730310739,26,2,3,0,0,0,0,102207
17362499,1506.57921635619,26,0,2,0,0,0,0,71685
30985728,1506.54950823062,1,0,0,0,0,0,0,92967
14263023,1506.53542970014,4,0,0,0,0,0,0,1136
9547816,1506.53100745428,7,0,2,0,0,0,0,3416
13407873,1506.49480314256,10,0,1,0,0,0,0,33092
15893802,1506.46881081562,2,0,1,0,0,0,0,34523
19821533,1506.44481100273,54,3,1,0,0,0,0,8854
4383356,1506.43569457009,21,2,7,0,0,0,0,121211
3460534,1506.4169245961,4,0,0,0,0,0,0,110903
2279351,1506.41269332876,86,6,15,0,0,0,0,116
14483373,1506.39583272107,45,1,6,0,0,0,0,67060
6748014,1506.38076729741,2,0,0,0,0,0,0,77446
16483615,1506.37617030984,1,0,0,0,0,0,0,126540
10997601,1506.32489431974,6,0,0,0,0,0,0,26736
14800824,1506.30835791284,1,0,0,0,0,0,0,926
7819055,1506.29116783223,223,16,26,0,0,0,0,728
16781613,1506.28418726204,2,0,0,0,0,0,0,127396
9370189,1506.27294044786,13,0,0,0,0,0,0,132295
27332518,1506.27192093123,1,0,0,0,0,0,0,32431
15762036,1506.16070631453,43,2,1,0,0,0,0,21639
13925797,1506.15456312936,63,0,4,0,0,0,0,38371
22124993,1506.0683867446,1,0,0,0,0,0,0,61915
22393447,1506.0310007726,3,0,0,0,0,0,0,113029
10378405,1506.01659987996,1,0,0,0,0,0,0,135776
11362512,1506.01529338423,26,1,3,0,0,0,0,86898
19755259,1505.99955048334,8,0,4,0,0,0,0,303
10703247,1505.99888477446,10,0,0,0,0,0,0,108817
14141887,1505.97908884292,49,0,0,0,0,0,0,57922
15666887,1505.87002843063,694,95,103,0,0,0,0,1843
12134812,1505.84333595508,7,2,2,0,0,0,0,134635
20066555,1505.8213486926,1,0,0,0,0,0,0,84645
10116568,1505.8180036155,14,0,0,0,0,0,0,112174
13212961,1505.81660259323,6,0,3,0,0,0,0,115296
13460759,1505.8048035745,5,1,2,0,0,0,0,12345
8882362,1505.79155920264,2,0,0,0,0,0,0,125595
10746769,1505.78442934667,123,7,7,0,0,0,0,42373
15604590,1505.77955025507,2,0,0,0,0,0,0,6116
7080176,1505.77340505849,44,4,4,0,0,0,0,11411
18106599,1505.75558244907,43,10,10,0,0,0,0,58682
4146156,1505.72675804431,9,0,0,0,0,0,0,127612
19124145,1505.72444068681,2,0,0,0,0,0,0,135515
18163799,1505.71759078473,8,0,0,0,0,0,0,73452
29014800,1505.64445569511,19,2,4,0,0,0,0,26099
17563939,1505.62672944343,57,2,0,0,0,0,0,120341
10928315,1505.60956564287,19,0,0,0,0,0,0,125777
7410343,1505.57249981935,10,0,0,0,0,0,0,26997
14421066,1505.57179927455,19,4,8,0,0,0,0,20911
13097657,1505.56624482657,3,0,0,0,0,0,0,582
20746785,1505.50673236011,7,3,3,0,0,0,0,79588
22011983,1505.49918652357,10,0,1,0,0,0,0,39741
10931846,1505.48532677209,91,8,5,0,0,0,0,1314
3704677,1505.47895232646,83,5,8,0,0,0,0,69626
19112966,1505.42753921359,11,0,0,0,0,0,0,30817
14707041,1505.42116598165,15,0,0,0,0,0,0,37592
4495099,1505.40887111321,218,10,21,0,0,0,0,28625
23422211,1505.40451731674,2,0,0,0,0,0,0,19555
13137449,1505.38804406618,2,0,1,0,0,0,0,130417
18688951,1505.3129049514,6,0,0,0,0,0,0,41915
12860742,1505.25144903611,7,1,0,0,0,0,0,16587
20086723,1505.24768810677,1,0,0,0,0,0,0,107845
5596337,1505.14360217314,6,0,0,0,0,0,0,73461
5575135,1505.14217897893,4,0,0,0,0,0,0,66356
7736410,1505.1341336339,85,4,3,0,0,0,0,36078
30262913,1505.11183903379,1,0,0,0,0,0,0,127396
27900766,1505.07721207952,22,1,5,0,0,0,0,40983
13184288,1505.04821345742,9,0,0,0,0,0,0,48201
11541409,1504.98720076838,4,0,1,0,0,0,0,47659
5113874,1504.98188627202,95,3,5,0,0,0,0,48113
14348527,1504.90212962482,4,0,0,0,0,0,0,132730
13056171,1504.85925293311,10,0,0,0,0,0,0,107683
11712494,1504.81909324199,35,4,2,0,0,0,0,1060
8523723,1504.76344705237,51,2,5,0,0,0,0,19237
16226930,1504.76007354903,3,2,1,0,0,0,0,83411
2312952,1504.75818905653,6,0,0,0,0,0,0,132593
10318021,1504.75394773889,13,1,1,0,0,0,0,62103
33903507,1504.74860631057,5,0,0,0,0,0,0,69257
15781147,1504.65205460143,20,1,2,0,0,0,0,84924
10590812,1504.57718815351,8,0,0,0,0,0,0,27037
10932297,1504.54492175505,10,0,0,0,0,0,0,56472
4993844,1504.51623013041,28,1,0,0,0,0,0,28740
12009458,1504.50101387302,5,0,0,0,0,0,0,22817
7070424,1504.49289920654,5,0,0,0,0,0,0,125257
26087021,1504.45259275437,1,0,0,0,0,0,0,99065
11767446,1504.3398143497,1,0,0,0,0,0,0,94876
13153873,1504.33575908909,7,1,0,0,0,0,0,17194
14723002,1504.31112109859,1317,124,120,0,0,0,0,18
9883600,1504.2685980996,2,0,0,0,0,0,0,1022
11213394,1504.25253120274,21,0,0,0,0,0,0,125679
27836025,1504.23891745695,104,4,4,0,0,0,0,6327
6681188,1504.23460974803,5,0,0,0,0,0,0,3315
14205390,1504.2300057543,11,0,0,0,0,0,0,101197
11168731,1504.18604357721,32,0,0,0,0,0,0,5906
8005579,1504.14492366647,2,0,0,0,0,0,0,119757
25088553,1504.11262763185,15,0,0,0,0,0,0,90888
11654947,1504.10686087642,97,11,7,0,0,0,0,51681
10264927,1504.09147152615,11,5,0,0,0,0,0,70204
9400468,1504.07539990632,17,0,2,0,0,0,0,51343
14109511,1504.071111832,18,0,1,0,0,0,0,43688
14539395,1504.06618834604,5,1,0,0,0,0,0,99417
18044575,1504.03800550689,15,0,0,0,0,0,0,44936
8664972,1504.0227964194,6,3,0,0,0,0,0,113950
19101401,1504.00980281805,12,0,0,0,0,0,0,30817
9298590,1503.99653013149,36,2,5,0,0,0,0,1136
10345787,1503.98273706008,86,5,10,0,0,0,0,32062
11333599,1503.96555892543,10,0,0,0,0,0,0,107852
10845985,1503.96246098939,16,2,0,0,0,0,0,17737
2288363,1503.90876442649,6,0,0,0,0,0,0,3025
18714665,1503.88827699126,107,7,8,0,0,0,0,564
7724148,1503.88348164139,5,1,1,0,0,0,0,133936
8847379,1503.83377885067,5,0,0,0,0,0,0,60234
7682000,1503.76718149937,7,0,0,0,0,0,0,104019
18988608,1503.75484762594,2,0,0,0,0,0,0,113900
18102064,1503.71708647767,49,0,0,0,0,0,0,33566
16434856,1503.7134582549,17,0,0,0,0,0,0,17232
14848176,1503.68267407003,19,0,0,0,0,0,0,15000
16486362,1503.66272173457,1,0,0,0,0,0,0,14164
10329548,1503.64920899832,18,1,0,0,0,0,0,102079
29789402,1503.60208663398,2,0,0,0,0,0,0,104682
25089015,1503.59616068438,37,3,3,0,0,0,0,63704
15805499,1503.56016152252,11,0,0,0,0,0,0,124066
6402779,1503.51394657376,88,3,2,0,0,0,0,2354
12167446,1503.44342347174,11,0,0,0,0,0,0,75308
19428761,1503.42962521413,103,8,4,0,0,0,0,104
23729662,1503.4235435647,33,3,3,0,0,0,0,14637
12000853,1503.3819701842,1,0,0,0,0,0,0,69658
15352105,1503.37939613214,10,0,0,0,0,0,0,9558
15100005,1503.36573046276,42,1,2,0,0,0,0,974
11968064,1503.36401237378,3,0,3,0,0,0,0,24150
20568486,1503.23140705362,1,0,0,0,0,0,0,76273
13622478,1503.22262187757,15,2,2,0,0,0,0,90375
16484409,1503.15370312297,17,0,0,0,0,0,0,27899
17053237,1503.15236651219,19,3,3,0,0,0,0,52001
18593290,1503.14895337704,32,1,0,0,0,0,0,51188
11716599,1503.12702972616,4,0,0,0,0,0,0,57123
33710180,1503.10518494815,3,0,0,0,0,0,0,7081
15241257,1503.09428924224,62,6,7,0,0,0,0,48229
11731522,1503.04628884251,5,0,0,0,0,0,0,132425
6567344,1503.03276455438,19,2,4,0,0,0,0,94425
23703444,1503.00740251051,41,1,0,0,0,0,0,272
7790807,1502.99526420027,10,1,2,0,0,0,0,99630
15392353,1502.97678038326,2,0,0,0,0,0,0,128275
9836797,1502.9532845003,3,0,0,0,0,0,0,203
8538212,1502.93026689648,35,2,1,0,0,0,0,50618
14264574,1502.92883212958,8,0,2,0,0,0,0,32370
14758920,1502.9208669968,114,4,5,0,0,0,0,12348
9869486,1502.90068174464,6,1,2,0,0,0,0,337
16852359,1502.89238557698,53,5,3,0,0,0,0,57761
3416659,1502.8618699309,11,0,0,0,0,0,0,124066
16838191,1502.84550749805,5,0,1,0,0,0,0,111760
13664119,1502.83149959286,2,0,0,0,0,0,0,123340
19957925,1502.80712491147,10,2,1,0,0,0,0,60345
13419129,1502.70041959134,3,0,0,0,0,0,0,27908
13729815,1502.63610099091,8,0,0,0,0,0,0,107584
17393192,1502.60089224666,2,0,0,0,0,0,0,135502
19322368,1502.58641680355,15,3,4,0,0,0,0,929
6372132,1502.57770526319,2,0,0,0,0,0,0,127410
4636341,1502.56626420153,1,0,0,0,0,0,0,99541
33610666,1502.55485893966,34,10,9,0,0,0,0,5516
3565932,1502.53909102341,27,3,5,0,0,0,0,56509
380836,1502.53461428591,9,3,5,0,0,0,0,136004
12584270,1502.53341097969,14,0,0,0,0,0,0,63455
19499782,1502.52558306901,14,2,0,0,0,0,0,133648
14832855,1502.50623147845,38,3,2,0,0,0,0,30408
3812276,1502.46313698986,61,3,8,0,0,0,0,66694
9334812,1502.4609049462,4,0,0,0,0,0,0,29673
4559180,1502.4574318193,3,0,2,0,0,0,0,125792
25883550,1502.45166764785,37,6,4,0,0,0,0,39258
9556054,1502.43060644169,10,0,0,0,0,0,0,117904
6448306,1502.42304113591,2,0,0,0,0,0,0,303
21870209,1502.39309075647,4,0,0,0,0,0,0,134753
15033784,1502.29628757125,364,97,116,0,0,0,0,543
10183830,1502.28097725602,1,0,0,0,0,0,0,73464
15512291,1502.26521271157,4,1,0,0,0,0,0,123849
11698296,1502.26052885224,13,0,2,0,0,0,0,129117
13109448,1502.25591175948,171,25,33,0,0,0,0,1136
17235200,1502.23709434605,1,0,0,0,0,0,0,134872
19493549,1502.19568646955,3,0,0,0,0,0,0,93435
15787981,1502.18116082282,8,0,1,0,0,0,0,135566
11872975,1502.16717795279,1,0,0,0,0,0,0,2584
25059436,1502.16366109885,3,1,0,0,0,0,0,88611
17397500,1502.15824573846,4,0,0,0,0,0,0,119486
15752296,1502.15574965139,4,2,0,0,0,0,0,33213
15343685,1502.08089156154,112,23,25,0,0,0,0,90
17439666,1502.07206970062,25,3,4,0,0,0,0,10941
27063207,1502.04412971227,5,0,0,0,0,0,0,69276
25147808,1502.0379366977,17,0,2,0,0,0,0,3322
12067831,1502.01328422427,311,7,16,0,0,0,0,157
21360457,1501.99994123277,1,0,0,0,0,0,0,4003
16150877,1501.96558639535,17,0,1,0,0,0,0,66523
11848971,1501.96032774737,4,0,0,0,0,0,0,75896
28776271,1501.91419944817,4,0,0,0,0,0,0,52564
13810240,1501.90277834481,9,0,0,0,0,0,0,49731
6173856,1501.89963945154,7,2,1,0,0,0,0,75211
14742314,1501.88616888184,2,1,1,0,0,0,0,130271
14120824,1501.88609236607,2,0,0,0,0,0,0,78732
6459827,1501.86598926273,11,0,0,0,0,0,0,124066
9304375,1501.86264554845,11,3,5,0,0,0,0,70982
8296795,1501.78062151399,41,3,7,0,0,0,0,14353
12045020,1501.76980118516,3,0,0,0,0,0,0,7589
11367352,1501.76300726914,3,0,0,0,0,0,0,73731
23255847,1501.75259464919,1,0,0,0,0,0,0,90400
21801509,1501.63560422761,6,1,0,0,0,0,0,10857
13679658,1501.54641142858,611,73,88,0,0,0,0,243
10323428,1501.46677012708,28,4,9,0,0,0,0,95954
16604940,1501.43222012308,7,0,1,0,0,0,0,60397
10963480,1501.41107679974,25,6,6,0,0,0,0,105921
16000731,1501.40103028985,16,0,0,0,0,0,0,62906
15404268,1501.38292896077,6,2,1,0,0,0,0,120424
15806100,1501.33931783218,19,2,6,0,0,0,0,1022
688034,1501.28640384414,10,1,1,0,0,0,0,88598
5189814,1501.27814143701,90,7,6,0,0,0,0,5328
15922951,1501.25588902246,7,0,1,0,0,0,0,37590
10663921,1501.21735161901,9,0,0,0,0,0,0,71476
14865041,1501.20120081764,1,0,0,0,0,0,0,110834
4425262,1501.17454006159,6,0,0,0,0,0,0,134998
15526092,1501.15528728872,1,0,0,0,0,0,0,54920
13972931,1501.1412835884,5,2,1,0,0,0,0,89214
26681011,1501.1343896711,1,0,0,0,0,0,0,2586
8438894,1501.10789113838,1,0,0,0,0,0,0,755
11035346,1501.10318303101,4,0,0,0,0,0,0,99737
12437342,1501.05497838644,20,0,1,0,0,0,0,120606
6232896,1501.0520671614,76,5,8,0,0,0,0,81177
10970236,1501.03518652117,109,8,9,0,0,0,0,922
4020973,1501.02446754614,43,0,1,0,0,0,0,87661
13525233,1501.01403477788,4,0,0,0,0,0,0,75896
5134965,1501.010954923,12,0,0,0,0,0,0,8464
9859518,1501.00586055364,1,0,0,0,0,0,0,4017
17020313,1500.96176247074,21,0,0,0,0,0,0,127900
13603115,1500.94932234586,2,1,1,0,0,0,0,133426
11590631,1500.91504110363,2,0,1,0,0,0,0,117891
15973154,1500.91108891668,9,0,0,0,0,0,0,3679
13983118,1500.85490473703,24,4,0,0,0,0,0,94334
11038469,1500.84782093795,2,0,0,0,0,0,0,929
11260710,1500.67154543763,17,0,0,0,0,0,0,90583
19930189,1500.63499802065,3,1,0,0,0,0,0,96363
15518608,1500.62572021723,37,3,1,0,0,0,0,34226
22550831,1500.60731288354,25,0,1,0,0,0,0,65187
7758301,1500.56239968557,3,0,0,0,0,0,0,110318
21618731,1500.4662474286,11,0,0,0,0,0,0,14721
8661245,1500.46258536344,1,0,0,0,0,0,0,79169
20274916,1500.45794379466,2,0,0,0,0,0,0,1411
17324939,1500.45280025431,6,2,4,0,0,0,0,86726
17904152,1500.43559658126,2,0,0,0,0,0,0,6993
12446262,1500.41686027397,27,5,5,0,0,0,0,70663
6702666,1500.39870308347,11,0,0,0,0,0,0,45807
20114851,1500.37908026733,1,0,0,0,0,0,0,72489
18440939,1500.27874221755,4,0,0,0,0,0,0,1546
12913117,1500.26868660935,21,0,0,0,0,0,0,116684
16085463,1500.2552155815,1,0,1,0,0,0,0,40639
6752520,1500.25174670223,11,0,0,0,0,0,0,101337
24418430,1500.25110491486,40,0,1,0,0,0,0,45245
10857717,1500.24847803837,7,3,2,0,0,0,0,90831
12912720,1500.24391939048,19,4,1,0,0,0,0,128057
18771567,1500.24173690419,6,0,0,0,0,0,0,107592
24010320,1500.23643501653,46,2,3,0,0,0,0,17211
15358896,1500.2353176333,22,1,0,0,0,0,0,63974
8155128,1500.16147006647,11,0,1,0,0,0,0,76600
10477799,1500.15862419656,19,0,0,0,0,0,0,104
11069917,1500.09088175729,5,0,0,0,0,0,0,27905
22632480,1500.08493309819,5,0,1,0,0,0,0,133080
20708618,1500.07550468023,190,18,18,0,0,0,0,898
12916029,1500.0484838752,19,1,2,0,0,0,0,131975
3317042,1500.03513261786,1,0,0,0,0,0,0,95887
31509579,1500.0278448553,4,2,2,0,0,0,0,65240
14350885,1500,1,0,0,0,0,0,0,114745
14489248,1500,1,0,1,0,0,0,0,137338
19271016,1499.98051235141,3,0,0,0,0,0,0,123451
32046611,1499.9721551447,4,2,2,0,0,0,0,65240
14187161,1499.96286449274,38,5,4,0,0,0,0,79523
33158197,1499.95329583333,1,0,0,0,0,0,0,102768
11480050,1499.90494456464,1,0,0,0,0,0,0,136149
13806702,1499.9039845443,13,0,0,0,0,0,0,30817
4973617,1499.87979150892,6,0,0,0,0,0,0,53194
12930001,1499.86526298165,16,0,1,0,0,0,0,56114
28494479,1499.8623,2,0,0,0,0,0,0,132708
4128132,1499.83410751251,27,0,2,0,0,0,0,104712
16108990,1499.7734711769,5,0,0,0,0,0,0,99049
14935208,1499.76583047595,33,4,2,0,0,0,0,78620
22396092,1499.75675185326,10,0,0,0,0,0,0,17737
4982799,1499.7529672715,3,1,0,0,0,0,0,41186
18859623,1499.74445214614,7,2,1,0,0,0,0,132630
31507014,1499.73841744693,8,0,0,0,0,0,0,3312
11617315,1499.71723465783,29,0,0,0,0,0,0,32203
32292359,1499.70492857143,2,0,0,0,0,0,0,125816
30984705,1499.70239363974,1,0,0,0,0,0,0,128297
16536519,1499.69572911207,68,4,8,0,0,0,0,81655
20023845,1499.68982635247,13,0,0,0,0,0,0,137079
4897613,1499.6787586655,10,0,0,0,0,0,0,93476
13406083,1499.65482808369,14,2,2,0,0,0,0,71945
6023950,1499.64521101316,15,0,1,0,0,0,0,45807
10245381,1499.63260538171,2,1,1,0,0,0,0,129068
1899986,1499.62156636354,18,1,0,0,0,0,0,79117
1519847,1499.61969295913,3,1,0,0,0,0,0,80234
10763728,1499.5872866423,4,0,1,0,0,0,0,79560
8501053,1499.57916608703,57,3,4,0,0,0,0,42782
9539884,1499.56730295559,2,0,0,0,0,0,0,127813
10526936,1499.56729044854,132,9,9,0,0,0,0,35876
15579198,1499.56594672089,1,0,0,0,0,0,0,68926
13010391,1499.5617688432,1,0,0,0,0,0,0,3116
25463405,1499.54190503439,2,0,0,0,0,0,0,68026
15375816,1499.52100902646,7,0,1,0,0,0,0,59612
7429772,1499.52044807452,86,1,1,0,0,0,0,22368
6248916,1499.49761375712,1,0,1,0,0,0,0,102446
15908405,1499.45809039503,4,0,0,0,0,0,0,9589
8541186,1499.44791301672,38,1,1,0,0,0,0,104017
14289115,1499.44471948642,15,1,3,0,0,0,0,60416
20330899,1499.42731547446,1,0,1,0,0,0,0,124113
13175328,1499.40685359669,58,0,4,0,0,0,0,77
29340975,1499.39861244575,1,0,1,0,0,0,0,124119
12317191,1499.39793558218,16,0,0,0,0,0,0,755
17683654,1499.39525682175,55,5,11,0,0,0,0,981
9600454,1499.39086669557,6,3,1,0,0,0,0,116228
14112217,1499.38382154494,3,0,0,0,0,0,0,130110
30995975,1499.34157114486,2,0,2,0,0,0,0,13950
27830521,1499.33640682724,1,0,0,0,0,0,0,1889
19372348,1499.3115,2,1,1,0,0,0,0,136905
9830401,1499.30246250372,85,6,14,0,0,0,0,127369
30352209,1499.30004717467,4,0,1,0,0,0,0,120160
16030914,1499.19307254195,5,0,0,0,0,0,0,99394
11427072,1499.16865504419,9,0,0,0,0,0,0,59024
2892260,1499.15933609618,2,0,0,0,0,0,0,114847
7974057,1499.13998374454,1,0,1,0,0,0,0,21192
22230147,1499.12785024998,13,3,3,0,0,0,0,95766
28136113,1499.11809657081,32,1,2,0,0,0,0,29410
11234664,1499.11539032796,9,0,1,0,0,0,0,130494
13575879,1499.10254422505,7,1,1,0,0,0,0,86211
10990829,1499.07285041307,44,15,7,0,0,0,0,65041
14551336,1499.06542415386,1,0,0,0,0,0,0,2586
25596252,1499.05205403237,5,0,0,0,0,0,0,64974
14656349,1499.04183160018,19,5,3,0,0,0,0,96553
16304009,1498.982648652,15,0,1,0,0,0,0,475
13702202,1498.97493253262,169,13,14,0,0,0,0,377
21785256,1498.9645677178,10,0,0,0,0,0,0,1022
19903338,1498.95769794208,749,60,55,0,0,0,0,77
15676983,1498.94205357795,100,5,7,0,0,0,0,26358
13165910,1498.92742925569,66,3,3,0,0,0,0,14169
11720943,1498.89433473386,2,0,0,0,0,0,0,22073
17597862,1498.8884588541,12,0,1,0,0,0,0,22675
22680832,1498.88275394025,2,0,0,0,0,0,0,60242
11009979,1498.8497479061,34,3,3,0,0,0,0,110719
9895270,1498.84154370548,11,0,0,0,0,0,0,100409
12716671,1498.82698762024,26,1,2,0,0,0,0,16573
21047053,1498.81544751294,2,0,1,0,0,0,0,6993
14563600,1498.78236817485,3,0,2,0,0,0,0,129301
21025834,1498.74738534729,38,4,8,0,0,0,0,63758
14938964,1498.73011332699,5,1,1,0,0,0,0,128481
24757316,1498.7220381689,576,110,115,0,0,0,0,1413
14547325,1498.69962970996,2,0,0,0,0,0,0,125369
10375258,1498.69069419828,8,2,0,0,0,0,0,33172
13519363,1498.65816325111,19,2,6,0,0,0,0,15434
3559246,1498.61086672977,6,0,0,0,0,0,0,127309
10349384,1498.53389540915,6,1,0,0,0,0,0,26403
19875644,1498.52721151274,16,1,2,0,0,0,0,95461
14239914,1498.51445803404,3,0,0,0,0,0,0,5136
9821194,1498.44734633895,18,1,0,0,0,0,0,90782
6397367,1498.43988425866,1,0,0,0,0,0,0,21356
21364718,1498.42008534928,6,0,0,0,0,0,0,3322
18122086,1498.38983712745,15,0,3,0,0,0,0,62966
14726881,1498.34211228377,12,3,3,0,0,0,0,97509
11705341,1498.33377449925,175,7,8,0,0,0,0,122
14943491,1498.32198477755,9,0,0,0,0,0,0,134995
3885055,1498.27613663435,164,11,13,0,0,0,0,1768
16747719,1498.24890265487,10,0,0,0,0,0,0,27248
18643992,1498.19845997898,1,0,0,0,0,0,0,96381
10940907,1498.0804380153,1,0,0,0,0,0,0,494
13356408,1498.07488519804,21,0,0,0,0,0,0,88900
13461625,1498.06103848779,11,4,4,0,0,0,0,124900
18374145,1498.05882903289,26,0,2,0,0,0,0,3312
12130363,1498.05270395311,34,0,2,0,0,0,0,32006
10978252,1498.025564077,62,2,3,0,0,0,0,68451
8233314,1497.99549845649,152,9,11,0,0,0,0,11170
28833985,1497.99438952601,10,0,0,0,0,0,0,93675
9005353,1497.97878429752,55,3,5,0,0,0,0,10794
4613551,1497.97284114094,8,1,0,0,0,0,0,25808
24752641,1497.93310216689,9,1,2,0,0,0,0,99386
11041380,1497.92424688808,21,3,3,0,0,0,0,73277
9717781,1497.89094249114,17,0,0,0,0,0,0,105376
11008214,1497.8894186542,4,0,0,0,0,0,0,1339
9494931,1497.87550377194,96,3,4,0,0,0,0,4228
15895318,1497.86368980542,43,0,0,0,0,0,0,66544
6070138,1497.84766018366,7,0,0,0,0,0,0,42879
14280610,1497.82556723818,3,0,0,0,0,0,0,101426
6764156,1497.8232015449,8,1,0,0,0,0,0,82193
28461069,1497.80519247967,1,0,0,0,0,0,0,34229
18330032,1497.7670089362,11,2,3,0,0,0,0,135425
17904446,1497.75908976745,1,0,0,0,0,0,0,128379
14849808,1497.71239182512,4,0,0,0,0,0,0,49404
6841423,1497.69780967996,3,0,0,0,0,0,0,8460
15639661,1497.69677492176,1237,122,193,0,0,0,0,369
6771098,1497.68543968685,10,1,2,0,0,0,0,21314
5772839,1497.55362719946,19,7,9,0,0,0,0,104225
20184516,1497.51272690224,5,0,0,0,0,0,0,3315
15169389,1497.51239545495,84,4,5,0,0,0,0,11186
3303633,1497.49280332596,1,0,0,0,0,0,0,3116
13155579,1497.48184884539,1,0,0,0,0,0,0,15
16224685,1497.4634934148,20,2,0,0,0,0,0,18543
8872267,1497.44962254033,120,20,26,0,0,0,0,1598
19734854,1497.44748683677,15,0,1,0,0,0,0,107087
11821902,1497.4171865417,159,20,15,0,0,0,0,47092
18195842,1497.41647103308,96,8,7,0,0,0,0,23069
6248691,1497.41083351774,8,0,0,0,0,0,0,69581
24071806,1497.4097907063,3,0,0,0,0,0,0,582
14025837,1497.34654337028,7,2,4,0,0,0,0,135595
20344592,1497.29573664954,65,0,6,0,0,0,0,6068
