"Player","Rating","Games","1st","2nd","3rd","4th","5th","6th","7th","8th","Lag"
10046222,1427.43609455869,16,1,1,0,0,0,0,0,0,75283
21745041,1427.42126148941,9,0,0,0,0,0,0,0,0,8789
5219198,1427.33633204204,9,2,2,0,0,0,0,0,0,74611
24537388,1427.31928690325,3,0,0,0,0,0,0,0,0,80805
19256627,1427.25722036635,12,0,0,0,0,0,0,0,0,23249
718454,1427.21274500556,11,0,0,0,0,0,0,0,0,51293
17308202,1427.20081682154,113,20,17,0,0,0,0,0,0,6575
10707294,1427.14593164133,9,0,0,0,0,0,0,0,0,1848
8375512,1427.13408860799,19,0,2,0,0,0,0,0,0,31057
12628768,1427.11740039633,5,0,0,0,0,0,0,0,0,65381
18927175,1427.08461546602,99,22,21,0,0,0,0,0,0,16438
15302347,1427.02219091582,11,0,0,0,0,0,0,0,0,20883
20033121,1426.98957909109,3,0,0,0,0,0,0,0,0,19728
4010659,1426.97555107918,4,0,0,0,0,0,0,0,0,1112
12257868,1426.9543182907,10,0,0,0,0,0,0,0,0,40827
12298304,1426.93171135305,246,27,34,0,0,0,0,0,0,27
8484023,1426.90858305646,74,7,6,0,0,0,0,0,0,534
15523309,1426.9023664623,11,0,0,0,0,0,0,0,0,69216
24882497,1426.85738514232,20,5,1,0,0,0,0,0,0,19315
14523980,1426.84383873333,3,0,0,0,0,0,0,0,0,32166
14347059,1426.8409038222,23,3,2,0,0,0,0,0,0,14379
8693179,1426.83682065968,5,0,0,0,0,0,0,0,0,11427
9258564,1426.79974810085,4,0,0,0,0,0,0,0,0,828
5382083,1426.79423266955,3,0,0,0,0,0,0,0,0,20608
11812783,1426.77056553642,51,1,1,0,0,0,0,0,0,67138
3319876,1426.77009085299,11,0,0,0,0,0,0,0,0,67994
4978940,1426.73062108448,6,0,0,0,0,0,0,0,0,58055
22564933,1426.69718130875,11,2,2,0,0,0,0,0,0,66155
18933843,1426.68515086051,9,0,0,0,0,0,0,0,0,44114
3516728,1426.67914945734,23,3,7,0,0,0,0,0,0,7537
13307832,1426.65952703015,8,0,0,0,0,0,0,0,0,48049
10194478,1426.63231794268,7,0,0,0,0,0,0,0,0,35012
21107008,1426.62920765753,6,0,0,0,0,0,0,0,0,48488
31764946,1426.59415493718,3,0,2,0,0,0,0,0,0,15995
15919161,1426.56276094082,16,2,0,0,0,0,0,0,0,12407
24623481,1426.55643134099,25,0,0,0,0,0,0,0,0,47362
8952169,1426.54861108374,37,0,1,0,0,0,0,0,0,1611
2186670,1426.52312486138,27,2,1,0,0,0,0,0,0,69198
16515711,1426.43626711376,5,0,0,0,0,0,0,0,0,81761
21618923,1426.40790429587,6,0,0,0,0,0,0,0,0,81509
25242418,1426.39698796862,17,2,1,0,0,0,0,0,0,9575
19271086,1426.36587187143,4,0,0,0,0,0,0,0,0,46693
15155506,1426.35805899778,41,3,9,0,0,0,0,0,0,7454
14087972,1426.34263507323,7,2,1,0,0,0,0,0,0,35243
16886804,1426.34088162603,18,4,4,0,0,0,0,0,0,41842
16705116,1426.31034029637,19,0,2,0,0,0,0,0,0,70668
13132843,1426.27540805592,6,0,0,0,0,0,0,0,0,67837
15912392,1426.2753242434,4,0,3,0,0,0,0,0,0,23934
26858305,1426.27124065069,7,0,0,0,0,0,0,0,0,77742
28732004,1426.20090563631,18,3,1,0,0,0,0,0,0,9765
31833376,1426.18129735779,8,0,1,0,0,0,0,0,0,11320
9849227,1426.08837720723,355,54,63,0,0,0,0,0,0,747
13349049,1426.07122721243,15,0,0,0,0,0,0,0,0,13696
28159737,1426.03640352446,4,0,0,0,0,0,0,0,0,27084
19140906,1425.98782608307,7,0,1,0,0,0,0,0,0,75051
12473851,1425.974441166,53,2,5,0,0,0,0,0,0,15173
9175712,1425.96295599315,6,0,0,0,0,0,0,0,0,65043
8860187,1425.93953998862,6,1,5,0,0,0,0,0,0,22261
6254839,1425.93325405889,13,0,0,0,0,0,0,0,0,61757
23722323,1425.85360237381,6,0,3,0,0,0,0,0,0,42913
18427912,1425.81687472553,13,0,1,0,0,0,0,0,0,36782
29244671,1425.81646445211,3,0,0,0,0,0,0,0,0,52198
10852296,1425.78176085833,27,0,0,0,0,0,0,0,0,7568
10736017,1425.78112841812,12,2,2,0,0,0,0,0,0,54728
19096633,1425.77574425203,3,0,0,0,0,0,0,0,0,58316
14386661,1425.7228637361,15,0,1,0,0,0,0,0,0,19818
11241659,1425.69146509189,17,0,0,0,0,0,0,0,0,10963
8664140,1425.68474529576,13,0,1,0,0,0,0,0,0,73090
18379215,1425.67671054739,18,0,0,0,0,0,0,0,0,35740
11802876,1425.67393578413,9,0,0,0,0,0,0,0,0,2303
15217455,1425.66910103229,25,7,2,0,0,0,0,0,0,414
11489119,1425.64313731426,8,0,0,0,0,0,0,0,0,47556
10655162,1425.63691374814,8,0,0,0,0,0,0,0,0,4222
14356721,1425.58994635124,6,0,0,0,0,0,0,0,0,67530
2352250,1425.58789779306,4,0,0,0,0,0,0,0,0,23964
17728349,1425.54012133425,7,0,2,0,0,0,0,0,0,37168
16270893,1425.52819521822,4,0,0,0,0,0,0,0,0,48392
3811831,1425.50067688286,187,31,35,0,0,0,0,0,0,518
6842477,1425.49878427336,10,0,0,0,0,0,0,0,0,16639
15609644,1425.45792947448,10,0,0,0,0,0,0,0,0,23084
21785790,1425.44203065753,4,0,0,0,0,0,0,0,0,19559
29968198,1425.34707202738,7,1,0,0,0,0,0,0,0,32334
14301986,1425.32507609013,10,0,0,0,0,0,0,0,0,38713
11314200,1425.30637090364,5,0,1,0,0,0,0,0,0,53816
18248035,1425.29381624838,51,4,6,0,0,0,0,0,0,4752
16657449,1425.26432448863,36,2,1,0,0,0,0,0,0,22598
31222772,1425.17859088744,11,0,0,0,0,0,0,0,0,26505
20369696,1425.17160145427,3,0,2,0,0,0,0,0,0,20480
10021819,1425.16108543876,86,0,0,0,0,0,0,0,0,5041
22102670,1425.13985403402,4,0,0,0,0,0,0,0,0,12126
8947019,1425.03041484633,24,0,0,0,0,0,0,0,0,60500
6752888,1425.02732203545,18,0,4,0,0,0,0,0,0,40777
18576894,1425.01908396932,9,3,4,0,0,0,0,0,0,69443
13876510,1425.01763438881,38,1,1,0,0,0,0,0,0,50
12201127,1424.94812424789,10,1,1,0,0,0,0,0,0,69167
10562449,1424.94364848595,6,1,5,0,0,0,0,0,0,33324
17845632,1424.88028016605,5,0,0,0,0,0,0,0,0,75307
13656706,1424.83013735766,5,0,0,0,0,0,0,0,0,64144
9191012,1424.80626943523,26,2,4,0,0,0,0,0,0,1307
26865641,1424.72802059,3,0,0,0,0,0,0,0,0,28013
18934260,1424.71605115527,7,0,0,0,0,0,0,0,0,12125
15570787,1424.69015849689,6,0,0,0,0,0,0,0,0,35734
13693408,1424.67655625588,40,1,0,0,0,0,0,0,0,24958
11909472,1424.64164750821,29,1,5,0,0,0,0,0,0,14729
32635915,1424.55072669498,10,0,0,0,0,0,0,0,0,1156
18160863,1424.54668301204,23,1,0,0,0,0,0,0,0,20510
24756205,1424.44617207069,7,0,0,0,0,0,0,0,0,20597
19622481,1424.41448941853,7,0,0,0,0,0,0,0,0,10994
27276692,1424.40377625267,3,0,0,0,0,0,0,0,0,75445
9909150,1424.38578943183,40,1,0,0,0,0,0,0,0,1889
14459355,1424.37661405091,13,1,5,0,0,0,0,0,0,80253
12395831,1424.35373146877,11,2,2,0,0,0,0,0,0,52606
10163678,1424.33115730887,3,0,0,0,0,0,0,0,0,22716
15169389,1424.29134904672,27,0,0,0,0,0,0,0,0,43231
10696665,1424.23432244495,6,0,0,0,0,0,0,0,0,78996
31426243,1424.21949791587,4,0,0,0,0,0,0,0,0,23048
23637390,1424.18000597509,28,2,9,0,0,0,0,0,0,23056
20016474,1424.16221882202,5,0,0,0,0,0,0,0,0,5084
16095181,1424.12903443849,10,1,1,0,0,0,0,0,0,14459
11373528,1424.05385331217,6,0,1,0,0,0,0,0,0,77934
15659396,1424.05006284138,16,3,1,0,0,0,0,0,0,1149
7207582,1424.04200239687,26,3,0,0,0,0,0,0,0,4083
11310911,1424.01740811032,6,0,0,0,0,0,0,0,0,34472
18817686,1423.97309861188,3,0,0,0,0,0,0,0,0,73596
21911882,1423.94825585083,6,0,0,0,0,0,0,0,0,20293
10621556,1423.8972447946,4,0,3,0,0,0,0,0,0,33458
16833953,1423.89662509362,5,0,0,0,0,0,0,0,0,64315
10479369,1423.87161881303,34,5,3,0,0,0,0,0,0,55018
21229922,1423.84866893417,21,0,0,0,0,0,0,0,0,64189
2165825,1423.83595378516,6,0,0,0,0,0,0,0,0,74336
21725245,1423.80204592049,4,0,0,0,0,0,0,0,0,20604
7793237,1423.71683422972,5,0,0,0,0,0,0,0,0,26183
20414279,1423.68461357434,10,0,0,0,0,0,0,0,0,41518
19124268,1423.66887845714,7,0,1,0,0,0,0,0,0,77429
11404524,1423.6359398505,34,0,2,0,0,0,0,0,0,1573
11927161,1423.57539982869,3,0,0,0,0,0,0,0,0,73081
16333094,1423.5739311913,167,11,5,0,0,0,0,0,0,375
19921271,1423.56419959965,6,0,0,0,0,0,0,0,0,35734
9821522,1423.47083281889,12,0,1,0,0,0,0,0,0,832
27065436,1423.45619086057,9,0,0,0,0,0,0,0,0,7649
25567623,1423.41241394085,52,7,5,0,0,0,0,0,0,662
13804967,1423.40380411585,32,1,1,0,0,0,0,0,0,48539
21483204,1423.38666962839,8,0,0,0,0,0,0,0,0,22725
10250883,1423.34105248741,14,2,0,0,0,0,0,0,0,7638
17033632,1423.27307262381,23,0,0,0,0,0,0,0,0,5074
18131470,1423.25349692788,3,0,0,0,0,0,0,0,0,46765
18839185,1423.21674361499,5,1,3,0,0,0,0,0,0,26845
16711888,1423.20998025617,4,0,0,0,0,0,0,0,0,10704
29679124,1423.2007790541,4,0,2,0,0,0,0,0,0,17124
14897847,1423.18086902175,6,0,1,0,0,0,0,0,0,81523
11712733,1423.18058261677,5,1,0,0,0,0,0,0,0,64784
13277503,1423.11204650457,8,0,0,0,0,0,0,0,0,74665
7509103,1422.98530885913,3,0,0,0,0,0,0,0,0,27386
12839580,1422.92103942877,4,0,0,0,0,0,0,0,0,77723
11225969,1422.85589207224,7,0,0,0,0,0,0,0,0,57599
14127691,1422.84436378061,6,0,2,0,0,0,0,0,0,45174
14130794,1422.82576403526,4,0,0,0,0,0,0,0,0,58098
15613046,1422.82524866976,11,0,0,0,0,0,0,0,0,59895
16128241,1422.78488091815,19,0,0,0,0,0,0,0,0,35725
12966399,1422.75690371213,3,0,0,0,0,0,0,0,0,67453
4131344,1422.72660578773,17,1,4,0,0,0,0,0,0,76753
12017896,1422.72282598966,8,0,0,0,0,0,0,0,0,1330
7567136,1422.72037192515,10,0,0,0,0,0,0,0,0,83372
15542881,1422.67548231467,17,2,2,0,0,0,0,0,0,21089
3603177,1422.65859876916,4,0,0,0,0,0,0,0,0,74894
28094258,1422.62564463769,6,0,0,0,0,0,0,0,0,79679
16039005,1422.61359864639,8,1,1,0,0,0,0,0,0,22334
13868932,1422.60555732957,5,1,2,0,0,0,0,0,0,9824
13141032,1422.55704616584,259,23,29,0,0,0,0,0,0,65
15876788,1422.53711571231,19,0,0,0,0,0,0,0,0,1431
14646171,1422.52305090771,8,0,0,0,0,0,0,0,0,80800
26571273,1422.493634247,31,6,2,0,0,0,0,0,0,3651
24760921,1422.47280735295,4,0,0,0,0,0,0,0,0,74756
19222871,1422.45714273934,6,0,0,0,0,0,0,0,0,12122
18649076,1422.44789372687,12,3,4,0,0,0,0,0,0,34578
25353372,1422.4361539617,27,0,2,0,0,0,0,0,0,2075
31811083,1422.43614188105,4,0,0,0,0,0,0,0,0,70202
14911130,1422.42459881873,18,1,0,0,0,0,0,0,0,2078
8596945,1422.42123597779,43,5,5,0,0,0,0,0,0,1620
3870420,1422.37647558403,13,0,0,0,0,0,0,0,0,8513
10981997,1422.35823397219,13,0,1,0,0,0,0,0,0,2753
16626648,1422.35383910151,5,0,2,0,0,0,0,0,0,82432
7814390,1422.2919697262,47,7,9,0,0,0,0,0,0,72363
16061365,1422.28521937455,16,2,5,0,0,0,0,0,0,36680
19770259,1422.25797465327,59,1,6,0,0,0,0,0,0,9255
19059907,1422.246068213,44,1,1,0,0,0,0,0,0,7271
11863174,1422.14896417551,17,1,3,0,0,0,0,0,0,18140
13359021,1422.13463923236,29,0,1,0,0,0,0,0,0,8785
6080866,1422.05188532877,16,1,1,0,0,0,0,0,0,60142
19211741,1422.0322732359,5,0,0,0,0,0,0,0,0,75271
27621875,1422.0076988798,7,0,0,0,0,0,0,0,0,39749
26649386,1421.97319169402,4,0,0,0,0,0,0,0,0,20510
9531903,1421.96961306479,43,2,1,0,0,0,0,0,0,64708
15597023,1421.96722940023,8,0,1,0,0,0,0,0,0,44614
16349075,1421.93506308817,9,0,1,0,0,0,0,0,0,49346
15514423,1421.84734270378,3,0,0,0,0,0,0,0,0,48537
5187207,1421.83485224397,544,87,107,0,0,0,0,0,0,219
24455456,1421.76724747269,17,0,0,0,0,0,0,0,0,57465
18540501,1421.74575948734,8,0,0,0,0,0,0,0,0,22526
7875811,1421.72692756977,10,1,3,0,0,0,0,0,0,63327
12764539,1421.72569552602,42,1,2,0,0,0,0,0,0,57622
20632465,1421.72516758905,18,0,0,0,0,0,0,0,0,48414
8585375,1421.72194485576,12,0,0,0,0,0,0,0,0,41728
18929058,1421.68458290382,4,0,0,0,0,0,0,0,0,27084
21643525,1421.67517787702,16,0,0,0,0,0,0,0,0,15173
18903590,1421.65929684616,23,0,0,0,0,0,0,0,0,505
24989130,1421.65486292484,4,0,0,0,0,0,0,0,0,20295
16110034,1421.63817696697,3,0,1,0,0,0,0,0,0,71617
5377364,1421.6377187207,10,0,0,0,0,0,0,0,0,75307
13990402,1421.62784125345,10,0,0,0,0,0,0,0,0,42571
10406967,1421.62021955473,12,0,0,0,0,0,0,0,0,29004
5102545,1421.49755733917,10,0,0,0,0,0,0,0,0,2603
11022661,1421.49099372115,24,0,0,0,0,0,0,0,0,12125
23840616,1421.47292384308,5,0,1,0,0,0,0,0,0,3328
8857034,1421.45832798156,28,0,0,0,0,0,0,0,0,35262
9330090,1421.45653383738,4,0,2,0,0,0,0,0,0,23574
17009300,1421.440320819,5,0,0,0,0,0,0,0,0,9327
9282402,1421.4268070116,4,0,0,0,0,0,0,0,0,15246
14498926,1421.38398607747,4,0,0,0,0,0,0,0,0,81556
724330,1421.37785294359,3,0,0,0,0,0,0,0,0,83642
10322732,1421.36871036891,12,0,0,0,0,0,0,0,0,69175
10449394,1421.35091120912,10,0,0,0,0,0,0,0,0,52711
10011366,1421.3263470508,3,0,0,0,0,0,0,0,0,52299
9294431,1421.32270394351,5,0,0,0,0,0,0,0,0,46208
4773731,1421.30639682391,5,0,0,0,0,0,0,0,0,79455
10281594,1421.2921997149,21,0,0,0,0,0,0,0,0,12770
5795337,1421.27137032285,15,0,1,0,0,0,0,0,0,17071
20460854,1421.23336553959,10,1,4,0,0,0,0,0,0,65984
17936840,1421.18118832629,26,1,0,0,0,0,0,0,0,25771
10409226,1421.16914252693,10,0,0,0,0,0,0,0,0,48682
10144817,1421.15522942708,4,0,0,0,0,0,0,0,0,4388
21508636,1421.1541108437,3,0,0,0,0,0,0,0,0,49787
13104075,1421.12749424856,8,0,0,0,0,0,0,0,0,54501
15771197,1421.12158136984,16,2,3,0,0,0,0,0,0,233
8850915,1421.11193362166,9,0,0,0,0,0,0,0,0,20532
18748655,1421.07808782371,9,0,0,0,0,0,0,0,0,83372
10642269,1421.07467718916,7,0,2,0,0,0,0,0,0,61315
17019693,1421.04516765096,4,0,0,0,0,0,0,0,0,67947
9255470,1421.03791083809,84,7,3,0,0,0,0,0,0,25586
13182910,1421.03628733623,36,2,4,0,0,0,0,0,0,800
7905401,1421.03478252741,5,0,0,0,0,0,0,0,0,78162
8850151,1421.03308836949,7,0,0,0,0,0,0,0,0,64315
12597597,1421.03016789856,3,0,0,0,0,0,0,0,0,15186
20886539,1420.95496819376,6,0,0,0,0,0,0,0,0,14313
11482346,1420.86485977139,7,0,0,0,0,0,0,0,0,57599
9489702,1420.84094134213,5,0,0,0,0,0,0,0,0,82644
9036902,1420.83167009278,27,0,2,0,0,0,0,0,0,67779
15492424,1420.8081131768,8,0,0,0,0,0,0,0,0,24584
19903338,1420.7687666049,397,35,26,0,0,0,0,0,0,56
6358902,1420.75502411714,8,0,0,0,0,0,0,0,0,31493
20991558,1420.73414033,11,0,0,0,0,0,0,0,0,15173
27522881,1420.72072346952,5,0,2,0,0,0,0,0,0,83887
14991843,1420.69106839424,9,0,0,0,0,0,0,0,0,11468
4956099,1420.69051085528,15,0,0,0,0,0,0,0,0,364
22674121,1420.67639526013,9,0,0,0,0,0,0,0,0,57951
17952645,1420.60805953959,14,0,1,0,0,0,0,0,0,16428
21569558,1420.60437485096,10,0,0,0,0,0,0,0,0,26411
20313297,1420.50260345768,8,0,0,0,0,0,0,0,0,51171
13121209,1420.50160158469,15,1,1,0,0,0,0,0,0,77350
19271193,1420.43144618194,10,0,0,0,0,0,0,0,0,81911
13905790,1420.41576306197,5,0,1,0,0,0,0,0,0,78800
9665028,1420.36641632191,11,0,0,0,0,0,0,0,0,82631
11881051,1420.29609514864,10,0,0,0,0,0,0,0,0,991
11476488,1420.21262813044,13,0,1,0,0,0,0,0,0,67453
24409319,1420.21104085272,11,0,0,0,0,0,0,0,0,23964
21966174,1420.18139839299,55,14,6,0,0,0,0,0,0,466
14044913,1420.17423674265,5,0,0,0,0,0,0,0,0,81269
18465535,1420.17086752312,12,1,0,0,0,0,0,0,0,7600
13313641,1420.16835970985,14,1,1,0,0,0,0,0,0,79127
4681410,1420.16622806829,5,0,0,0,0,0,0,0,0,29051
22682729,1420.16400197689,5,0,0,0,0,0,0,0,0,67972
12692183,1420.15703661843,54,1,2,0,0,0,0,0,0,19520
25939701,1420.14152528541,20,5,1,0,0,0,0,0,0,16878
13704513,1420.12224660618,20,0,0,0,0,0,0,0,0,4154
18163511,1420.12099163484,191,19,9,0,0,0,0,0,0,1893
9315355,1420.05916663981,13,0,0,0,0,0,0,0,0,49066
13246966,1419.99366833948,5,1,2,0,0,0,0,0,0,32657
17338462,1419.97439873208,5,0,0,0,0,0,0,0,0,23967
15035295,1419.9315765623,4,0,0,0,0,0,0,0,0,622
33308226,1419.92339800472,5,0,2,0,0,0,0,0,0,42696
18285833,1419.90393602075,3,0,0,0,0,0,0,0,0,80984
19685300,1419.88275321292,9,0,0,0,0,0,0,0,0,50772
19553119,1419.83927290206,30,0,1,0,0,0,0,0,0,36844
20395498,1419.81878356704,4,0,0,0,0,0,0,0,0,20600
12294155,1419.79005472887,10,0,1,0,0,0,0,0,0,69183
21512047,1419.78589007966,8,0,0,0,0,0,0,0,0,60459
19715191,1419.78522663542,8,0,0,0,0,0,0,0,0,78082
21218000,1419.7677980543,11,1,3,0,0,0,0,0,0,77381
18426676,1419.75811920417,9,0,0,0,0,0,0,0,0,60097
15393532,1419.74578456112,7,0,0,0,0,0,0,0,0,39755
8126553,1419.72386037864,3,0,0,0,0,0,0,0,0,828
19488113,1419.71619325371,9,0,0,0,0,0,0,0,0,46318
13157169,1419.58230855348,5,0,0,0,0,0,0,0,0,62952
14453926,1419.57039141696,10,0,0,0,0,0,0,0,0,57589
10822220,1419.54793154539,5,0,1,0,0,0,0,0,0,65800
18186058,1419.48534180725,20,1,1,0,0,0,0,0,0,7502
11026363,1419.47062739902,11,0,1,0,0,0,0,0,0,13616
2214422,1419.45332516476,37,3,0,0,0,0,0,0,0,46909
21916969,1419.43202734922,10,0,0,0,0,0,0,0,0,14284
11833538,1419.42038985282,4,0,0,0,0,0,0,0,0,42825
27100647,1419.41996072898,5,0,0,0,0,0,0,0,0,79568
12770918,1419.40540698804,4,0,0,0,0,0,0,0,0,72732
8567528,1419.36675159116,8,0,2,0,0,0,0,0,0,45152
15275211,1419.35195532739,665,59,80,0,0,0,0,0,0,112
1482519,1419.32192949908,27,1,1,0,0,0,0,0,0,662
10265510,1419.30164003096,11,0,0,0,0,0,0,0,0,74298
13488753,1419.28094408041,7,0,0,0,0,0,0,0,0,15400
27417877,1419.23732775617,4,0,0,0,0,0,0,0,0,52254
10924460,1419.22054989066,20,2,1,0,0,0,0,0,0,11114
7019361,1419.19964268488,25,0,0,0,0,0,0,0,0,48943
18938739,1419.12481460634,4,0,0,0,0,0,0,0,0,81693
8413930,1419.11738632685,9,0,0,0,0,0,0,0,0,26015
11308955,1419.10233593923,10,0,0,0,0,0,0,0,0,68941
22075350,1419.08520741637,9,0,0,0,0,0,0,0,0,72513
16263219,1419.06757028358,16,1,0,0,0,0,0,0,0,52409
19303043,1419.06222671579,4,0,0,0,0,0,0,0,0,67968
15189392,1419.01904161356,40,2,1,0,0,0,0,0,0,24039
10332976,1418.95911008023,51,7,4,0,0,0,0,0,0,1568
6471972,1418.85811719263,6,0,0,0,0,0,0,0,0,63544
10305812,1418.83723563325,5,0,0,0,0,0,0,0,0,20600
14494839,1418.83579109059,6,0,0,0,0,0,0,0,0,83022
16262106,1418.82664355483,69,5,6,0,0,0,0,0,0,4556
8725244,1418.7992567181,3,0,0,0,0,0,0,0,0,48578
10615940,1418.76820626543,30,4,3,0,0,0,0,0,0,4505
2643216,1418.76126412592,6,0,0,0,0,0,0,0,0,23530
26680604,1418.72250130211,6,0,1,0,0,0,0,0,0,51767
20151572,1418.70682969522,4,0,0,0,0,0,0,0,0,75607
13006365,1418.7016072937,3,0,1,0,0,0,0,0,0,79927
29161604,1418.69863977072,6,0,0,0,0,0,0,0,0,42811
12176456,1418.66427621925,10,0,0,0,0,0,0,0,0,52027
16612744,1418.66072172992,3,0,0,0,0,0,0,0,0,46631
26821475,1418.65525983161,5,0,0,0,0,0,0,0,0,77723
14602193,1418.62444369052,6,1,4,0,0,0,0,0,0,5723
16391422,1418.597131001,4,0,0,0,0,0,0,0,0,49787
26243771,1418.59022253538,11,0,0,0,0,0,0,0,0,54239
17337007,1418.46099684534,27,8,6,0,0,0,0,0,0,39713
25518634,1418.41699170802,69,18,14,0,0,0,0,0,0,42230
27099972,1418.36812909096,24,4,9,0,0,0,0,0,0,6959
3977397,1418.36095040503,26,0,0,0,0,0,0,0,0,57711
12931540,1418.29453242816,21,3,1,0,0,0,0,0,0,72265
11904722,1418.28379349491,8,0,0,0,0,0,0,0,0,67221
11255713,1418.27821366099,16,0,0,0,0,0,0,0,0,28598
6854920,1418.2365408334,41,8,6,0,0,0,0,0,0,42860
19694515,1418.22091389923,6,0,0,0,0,0,0,0,0,82516
3321166,1418.17618665614,12,1,2,0,0,0,0,0,0,20098
29732393,1418.14812092284,6,0,0,0,0,0,0,0,0,31928
10173509,1418.10862131742,4,0,4,0,0,0,0,0,0,65267
10338618,1418.07460106792,10,0,0,0,0,0,0,0,0,67968
17665830,1418.05423667009,5,0,0,0,0,0,0,0,0,82475
22122799,1418.04584876427,265,11,20,0,0,0,0,0,0,453
13402768,1417.99135061064,6,0,1,0,0,0,0,0,0,81458
26993756,1417.96025066514,8,0,0,0,0,0,0,0,0,8785
26069654,1417.91580196955,6,0,0,0,0,0,0,0,0,67296
10632187,1417.90021151725,28,0,0,0,0,0,0,0,0,60483
17728266,1417.88904618634,47,1,1,0,0,0,0,0,0,3012
32456588,1417.82089896289,5,0,0,0,0,0,0,0,0,80815
29856978,1417.80953933901,9,0,0,0,0,0,0,0,0,3685
12622114,1417.80005281133,5,0,0,0,0,0,0,0,0,3644
17744656,1417.78440691495,5,0,0,0,0,0,0,0,0,22093
20629197,1417.76260261941,3,0,0,0,0,0,0,0,0,52047
17027260,1417.69678015531,16,0,0,0,0,0,0,0,0,50810
3960382,1417.58801965119,3,0,0,0,0,0,0,0,0,8796
21241376,1417.56285995636,3,0,0,0,0,0,0,0,0,52032
17885477,1417.55642556556,10,0,0,0,0,0,0,0,0,44678
19850416,1417.53843164139,14,5,1,0,0,0,0,0,0,5695
30621750,1417.52237072707,4,0,3,0,0,0,0,0,0,31642
20047372,1417.51014235144,805,103,152,0,0,0,0,0,0,10
17480237,1417.50475486515,17,2,1,0,0,0,0,0,0,62178
20023920,1417.32103397234,3,0,0,0,0,0,0,0,0,75918
8114676,1417.26472355035,11,0,1,0,0,0,0,0,0,46318
15455384,1417.23245733617,12,0,0,0,0,0,0,0,0,6546
8716158,1417.11471550478,4,0,1,0,0,0,0,0,0,74021
11594132,1417.11191393791,8,0,0,0,0,0,0,0,0,67136
6177263,1416.99783375227,4,0,0,0,0,0,0,0,0,40632
11628466,1416.98993254835,4,0,4,0,0,0,0,0,0,50817
12572097,1416.92979259463,4,0,0,0,0,0,0,0,0,20613
4224369,1416.91351447042,4,0,0,0,0,0,0,0,0,40929
11847189,1416.89380489996,11,0,0,0,0,0,0,0,0,33293
6134777,1416.84154572238,5,0,0,0,0,0,0,0,0,39586
9537557,1416.81905371981,5,0,0,0,0,0,0,0,0,43767
29458821,1416.81131265682,4,0,0,0,0,0,0,0,0,70359
12670452,1416.78635776465,6,0,0,0,0,0,0,0,0,27851
6296832,1416.73301148666,5,1,2,0,0,0,0,0,0,70539
15468475,1416.70776801678,39,4,0,0,0,0,0,0,0,4162
18261224,1416.64817125252,58,10,12,0,0,0,0,0,0,912
9607934,1416.60850068305,4,0,0,0,0,0,0,0,0,36219
13660340,1416.6001371754,4,0,2,0,0,0,0,0,0,58418
12980651,1416.59226130086,8,1,1,0,0,0,0,0,0,45884
11356787,1416.58973153339,11,1,0,0,0,0,0,0,0,52215
24385367,1416.57785398729,3,0,2,0,0,0,0,0,0,9329
16129466,1416.57657228373,5,0,0,0,0,0,0,0,0,80800
27412611,1416.55419146278,4,0,0,0,0,0,0,0,0,2079
21585209,1416.5268545613,11,3,4,0,0,0,0,0,0,15951
3856263,1416.49033921324,12,3,6,0,0,0,0,0,0,69143
6598219,1416.47015605862,9,3,4,0,0,0,0,0,0,74920
11443492,1416.43578567895,12,0,0,0,0,0,0,0,0,15178
21031182,1416.42716179007,23,1,0,0,0,0,0,0,0,49258
12038302,1416.39671655122,34,0,0,0,0,0,0,0,0,35322
25658188,1416.38957059844,6,0,0,0,0,0,0,0,0,17700
14895608,1416.38063306499,142,6,2,0,0,0,0,0,0,9255
10617908,1416.34855066631,9,0,1,0,0,0,0,0,0,7629
17298556,1416.32998220459,4,0,0,0,0,0,0,0,0,75540
17764670,1416.30746983421,75,2,3,0,0,0,0,0,0,824
14849501,1416.28175851453,16,0,0,0,0,0,0,0,0,48450
17162929,1416.25237198403,72,1,4,0,0,0,0,0,0,25247
13236584,1416.24915328074,3,0,0,0,0,0,0,0,0,2676
3997580,1416.22134586436,10,0,0,0,0,0,0,0,0,78119
9628870,1416.20929635051,5,1,2,0,0,0,0,0,0,57977
13010332,1416.19805699124,9,0,0,0,0,0,0,0,0,52254
11037651,1416.03734802216,6,0,1,0,0,0,0,0,0,81442
28118863,1416.02684873569,93,23,19,0,0,0,0,0,0,2085
19182412,1416.02376714421,15,1,1,0,0,0,0,0,0,54974
3170543,1415.95973573427,20,4,3,0,0,0,0,0,0,54036
12925539,1415.94734943591,46,1,4,0,0,0,0,0,0,45640
4674411,1415.93409490299,19,0,0,0,0,0,0,0,0,5185
12015159,1415.93128329176,13,1,1,0,0,0,0,0,0,75879
30078162,1415.83297723519,5,1,3,0,0,0,0,0,0,17428
17991454,1415.80377187787,10,0,0,0,0,0,0,0,0,15876
19554117,1415.78787654613,11,0,0,0,0,0,0,0,0,28944
17825723,1415.73439216368,27,0,0,0,0,0,0,0,0,49472
12788217,1415.70439251121,36,2,0,0,0,0,0,0,0,25179
19331162,1415.69835025299,20,0,0,0,0,0,0,0,0,77390
15506219,1415.6983353522,3,0,0,0,0,0,0,0,0,73603
16091841,1415.6802033876,10,0,0,0,0,0,0,0,0,75398
